playerID,image_url,name,source_group,bbref_url,image_source,mlbam_id
slaugen01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/122319/headshot/67/current",Enos Slaughter,Official Hall,https://www.baseball-reference.com/players/s/slaugen01.shtml,MLB,122319
rixeyep01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/121255/headshot/67/current",Eppa Rixey,Official Hall,https://www.baseball-reference.com/players/r/rixeyep01.shtml,MLB,121255
bankser01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/110533/headshot/67/current",Ernie Banks,Official Hall,https://www.baseball-reference.com/players/b/bankser01.shtml,MLB,110533
lombaer01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/117880/headshot/67/current",Ernie Lombardi,Official Hall,https://www.baseball-reference.com/players/l/lombaer01.shtml,MLB,117880
hernafe02,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/433587/headshot/67/current",Felix Hernandez,Passed-Over Players,https://www.baseball-reference.com/players/h/hernafe02.shtml,MLB,433587
jenkife01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/116522/headshot/67/current",Fergie Jenkins,Official Hall,https://www.baseball-reference.com/players/j/jenkife01.shtml,MLB,116522
lindofr01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/596019/headshot/67/current",Francisco Lindor,Active Hall,https://www.baseball-reference.com/players/l/lindofr01.shtml,MLB,596019
rodrifr03,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/477557/headshot/67/current",Francisco Rodriguez,Passed-Over Players,https://www.baseball-reference.com/players/r/rodrifr03.shtml,MLB,477557
chancfr01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/112183/headshot/67/current",Frank Chance,Official Hall,https://www.baseball-reference.com/players/c/chancfr01.shtml,MLB,112183
robinfr02,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/121311/headshot/67/current",Frank Robinson,Official Hall,https://www.baseball-reference.com/players/r/robinfr02.shtml,MLB,121311
thomafr04,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/123245/headshot/67/current",Frank Thomas,Official Hall,https://www.baseball-reference.com/players/t/thomafr04.shtml,MLB,123245
friscfr01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/114448/headshot/67/current",Frankie Frisch,Official Hall,https://www.baseball-reference.com/players/f/friscfr01.shtml,MLB,114448
clarkfr01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/112352/headshot/67/current",Fred Clarke,Official Hall,https://www.baseball-reference.com/players/c/clarkfr01.shtml,MLB,112352
mcgrifr01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/118730/headshot/67/current",Fred McGriff,Official Hall,https://www.baseball-reference.com/players/m/mcgrifr01.shtml,MLB,118730
freemfr01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/518692/headshot/67/current",Freddie Freeman,Active Hall,https://www.baseball-reference.com/players/f/freemfr01.shtml,MLB,518692
lindsfr01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/117793/headshot/67/current",Freddie Lindstrom,Official Hall,https://www.baseball-reference.com/players/l/lindsfr01.shtml,MLB,117793
hartnga01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/115572/headshot/67/current",Gabby Hartnett,Official Hall,https://www.baseball-reference.com/players/h/hartnga01.shtml,MLB,115572
cartega01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/112061/headshot/67/current",Gary Carter,Official Hall,https://www.baseball-reference.com/players/c/cartega01.shtml,MLB,112061
sheffga01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/122111/headshot/67/current",Gary Sheffield,Hall Ledger Addition,https://www.baseball-reference.com/players/s/sheffga01.shtml,MLB,122111
perryga01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/120438/headshot/67/current",Gaylord Perry,Official Hall,https://www.baseball-reference.com/players/p/perryga01.shtml,MLB,120438
brettge01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/111437/headshot/67/current",George Brett,Official Hall,https://www.baseball-reference.com/players/b/brettge01.shtml,MLB,111437
davisge01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/113106/headshot/67/current",George Davis,Official Hall,https://www.baseball-reference.com/players/d/davisge01.shtml,MLB,113106
kellge01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/116913/headshot/67/current",George Kell,Official Hall,https://www.baseball-reference.com/players/k/kellge01.shtml,MLB,116913
kellyge01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/116942/headshot/67/current",George Kelly,Official Hall,https://www.baseball-reference.com/players/k/kellyge01.shtml,MLB,116942
sislege01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/122280/headshot/67/current",George Sisler,Official Hall,https://www.baseball-reference.com/players/s/sislege01.shtml,MLB,122280
colege01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/543037/headshot/67/current",Gerrit Cole,Active Hall,https://www.baseball-reference.com/players/c/colege01.shtml,MLB,543037
stantmi03,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/519317/headshot/67/current",Giancarlo Stanton,Active Hall,https://www.baseball-reference.com/players/s/stantmi03.shtml,MLB,519317
hodgegi01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/116008/headshot/67/current",Gil Hodges,Official Hall,https://www.baseball-reference.com/players/h/hodgegi01.shtml,MLB,116008
gosligo01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/114987/headshot/67/current",Goose Goslin,Official Hall,https://www.baseball-reference.com/players/g/gosligo01.shtml,MLB,114987
nettlgr01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/119720/headshot/67/current",Graig Nettles,Passed-Over Players,https://www.baseball-reference.com/players/n/nettlgr01.shtml,MLB,119720
maddugr01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/118120/headshot/67/current",Greg Maddux,Official Hall,https://www.baseball-reference.com/players/m/maddugr01.shtml,MLB,118120
wilsoha01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/124412/headshot/67/current",Hack Wilson,Official Hall,https://www.baseball-reference.com/players/w/wilsoha01.shtml,MLB,124412
newhoha01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/119739/headshot/67/current",Hal Newhouser,Official Hall,https://www.baseball-reference.com/players/n/newhoha01.shtml,MLB,119739
aaronha01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/110001/headshot/67/current",Hank Aaron,Official Hall,https://www.baseball-reference.com/players/a/aaronha01.shtml,MLB,110001
greenha01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/115096/headshot/67/current",Hank Greenberg,Official Hall,https://www.baseball-reference.com/players/g/greenha01.shtml,MLB,115096
killeha01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/117051/headshot/67/current",Harmon Killebrew,Official Hall,https://www.baseball-reference.com/players/k/killeha01.shtml,MLB,117051
baineha01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/110456/headshot/67/current",Harold Baines,Official Hall,https://www.baseball-reference.com/players/b/baineha01.shtml,MLB,110456
heilmha01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/115705/headshot/67/current",Harry Heilmann,Official Hall,https://www.baseball-reference.com/players/h/heilmha01.shtml,MLB,115705
hoopeha01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/116127/headshot/67/current",Harry Hooper,Official Hall,https://www.baseball-reference.com/players/h/hoopeha01.shtml,MLB,116127
manushe01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/118265/headshot/67/current",Heinie Manush,Official Hall,https://www.baseball-reference.com/players/m/manushe01.shtml,MLB,118265
pennohe01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/120386/headshot/67/current",Herb Pennock,Official Hall,https://www.baseball-reference.com/players/p/pennohe01.shtml,MLB,120386
smithhi99,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/817188/headshot/67/current",Hilton Smith,Official Hall,https://www.baseball-reference.com/players/s/smithhi99.shtml,MLB,817188
bakerfr01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/110480/headshot/67/current",Home Run Baker,Official Hall,https://www.baseball-reference.com/players/b/bakerfr01.shtml,MLB,110480
wagneho01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/123784/headshot/67/current",Honus Wagner,Official Hall,https://www.baseball-reference.com/players/w/wagneho01.shtml,MLB,123784
wilheho01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/124261/headshot/67/current",Hoyt Wilhelm,Official Hall,https://www.baseball-reference.com/players/w/wilheho01.shtml,MLB,124261
duffyhu01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/113598/headshot/67/current",Hugh Duffy,Official Hall,https://www.baseball-reference.com/players/d/duffyhu01.shtml,MLB,113598
jennihu01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/116528/headshot/67/current",Hughie Jennings,Official Hall,https://www.baseball-reference.com/players/j/jennihu01.shtml,MLB,116528
suzukic01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/400085/headshot/67/current",Ichiro Suzuki,Official Hall,https://www.baseball-reference.com/players/s/suzukic01.shtml,MLB,400085
rodriiv01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/121358/headshot/67/current",Ivan Rodriguez,Official Hall,https://www.baseball-reference.com/players/r/rodriiv01.shtml,MLB,121358
chesbja01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/112233/headshot/67/current",Jack Chesbro,Official Hall,https://www.baseball-reference.com/players/c/chesbja01.shtml,MLB,112233
morrija02,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/119399/headshot/67/current",Jack Morris,Official Hall,https://www.baseball-reference.com/players/m/morrija02.shtml,MLB,119399
robinja02,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/121314/headshot/67/current",Jackie Robinson,Official Hall,https://www.baseball-reference.com/players/r/robinja02.shtml,MLB,121314
degroja01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/594798/headshot/67/current",Jacob deGrom,Active Hall,https://www.baseball-reference.com/players/d/degroja01.shtml,MLB,594798
becklja01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/110776/headshot/67/current",Jake Beckley,Official Hall,https://www.baseball-reference.com/players/b/becklja01.shtml,MLB,110776
moyerja01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/119469/headshot/67/current",Jamie Moyer,Passed-Over Players,https://www.baseball-reference.com/players/m/moyerja01.shtml,MLB,119469
bagweje01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/110432/headshot/67/current",Jeff Bagwell,Official Hall,https://www.baseball-reference.com/players/b/bagweje01.shtml,MLB,110432
kentje01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/116999/headshot/67/current",Jeff Kent,Official Hall,https://www.baseball-reference.com/players/k/kentje01.shtml,MLB,116999
burkeje01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/111733/headshot/67/current",Jesse Burkett,Official Hall,https://www.baseball-reference.com/players/b/burkeje01.shtml,MLB,111733
haineje01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/115314/headshot/67/current",Jesse Haines,Official Hall,https://www.baseball-reference.com/players/h/haineje01.shtml,MLB,115314
bottoji01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/111266/headshot/67/current",Jim Bottomley,Official Hall,https://www.baseball-reference.com/players/b/bottoji01.shtml,MLB,111266
bunniji01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/111691/headshot/67/current",Jim Bunning,Official Hall,https://www.baseball-reference.com/players/b/bunniji01.shtml,MLB,111691
kaatji01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/116803/headshot/67/current",Jim Kaat,Official Hall,https://www.baseball-reference.com/players/k/kaatji01.shtml,MLB,116803
mccorji01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/118595/headshot/67/current",Jim McCormick,Passed-Over Players,https://www.baseball-reference.com/players/m/mccorji01.shtml,MLB,118595
orourji01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/120054/headshot/67/current",Jim O'Rourke,Official Hall,https://www.baseball-reference.com/players/o/orourji01.shtml,MLB,120054
palmeji01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/120196/headshot/67/current",Jim Palmer,Official Hall,https://www.baseball-reference.com/players/p/palmeji01.shtml,MLB,120196
riceji01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/121140/headshot/67/current",Jim Rice,Official Hall,https://www.baseball-reference.com/players/r/riceji01.shtml,MLB,121140
thomeji01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/123272/headshot/67/current",Jim Thome,Official Hall,https://www.baseball-reference.com/players/t/thomeji01.shtml,MLB,123272
foxxji01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/114367/headshot/67/current",Jimmie Foxx,Official Hall,https://www.baseball-reference.com/players/f/foxxji01.shtml,MLB,114367
colliji01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/112511/headshot/67/current",Jimmy Collins,Official Hall,https://www.baseball-reference.com/players/c/colliji01.shtml,MLB,112511
cronijo01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/630063/headshot/67/current",Joe Cronin,Official Hall,https://www.baseball-reference.com/players/c/cronijo01.shtml,MLB,630063
dimagjo01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/113376/headshot/67/current",Joe DiMaggio,Official Hall,https://www.baseball-reference.com/players/d/dimagjo01.shtml,MLB,113376
gordojo01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/114967/headshot/67/current",Joe Gordon,Official Hall,https://www.baseball-reference.com/players/g/gordojo01.shtml,MLB,114967
jacksjo01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/116432/headshot/67/current",Joe Jackson,Passed-Over Players,https://www.baseball-reference.com/players/j/jacksjo01.shtml,MLB,116432
kellejo01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/116926/headshot/67/current",Joe Kelley,Official Hall,https://www.baseball-reference.com/players/k/kellejo01.shtml,MLB,116926
mauerjo01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/408045/headshot/67/current",Joe Mauer,Official Hall,https://www.baseball-reference.com/players/m/mauerjo01.shtml,MLB,408045
mcginjo01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/118713/headshot/67/current",Joe McGinnity,Official Hall,https://www.baseball-reference.com/players/m/mcginjo01.shtml,MLB,118713
medwijo01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/118904/headshot/67/current",Joe Medwick,Official Hall,https://www.baseball-reference.com/players/m/medwijo01.shtml,MLB,118904
morgajo02,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/119371/headshot/67/current",Joe Morgan,Official Hall,https://www.baseball-reference.com/players/m/morgajo02.shtml,MLB,119371
nathajo01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/150274/headshot/67/current",Joe Nathan,Passed-Over Players,https://www.baseball-reference.com/players/n/nathajo01.shtml,MLB,150274
seweljo01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/122023/headshot/67/current",Joe Sewell,Official Hall,https://www.baseball-reference.com/players/s/seweljo01.shtml,MLB,122023
tinkejo01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/123353/headshot/67/current",Joe Tinker,Official Hall,https://www.baseball-reference.com/players/t/tinkejo01.shtml,MLB,123353
willijo99,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/816563/headshot/67/current",Joe Williams,Official Hall,https://www.baseball-reference.com/players/w/willijo99.shtml,MLB,816563
vottojo01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/458015/headshot/67/current",Joey Votto,Passed-Over Players,https://www.baseball-reference.com/players/v/vottojo01.shtml,MLB,458015
santajo02,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/276371/headshot/67/current",Johan Santana,Passed-Over Players,https://www.baseball-reference.com/players/s/santajo01.shtml,MLB,276371
clarkjo01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/112369/headshot/67/current",John Clarkson,Official Hall,https://www.baseball-reference.com/players/c/clarkjo01.shtml,MLB,112369
francjo01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/114374/headshot/67/current",John Franco,Passed-Over Players,https://www.baseball-reference.com/players/f/francjo01.shtml,MLB,114374
lloydpo99,NA,John Henry Lloyd,Official Hall,https://www.baseball-reference.com/players/l/lloydpo99.shtml,NA,NA
hillejo01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/115951/headshot/67/current",John Hiller,Passed-Over Players,https://www.baseball-reference.com/players/h/hillejo01.shtml,MLB,115951
olerujo01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/119976/headshot/67/current",John Olerud,Passed-Over Players,https://www.baseball-reference.com/players/o/olerujo01.shtml,MLB,119976
smoltjo01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/122477/headshot/67/current",John Smoltz,Official Hall,https://www.baseball-reference.com/players/s/smoltjo01.shtml,MLB,122477
wardjo01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/123921/headshot/67/current",John Ward,Official Hall,https://www.baseball-reference.com/players/w/wardjo01.shtml,MLB,123921
benchjo01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/110849/headshot/67/current",Johnny Bench,Official Hall,https://www.baseball-reference.com/players/b/benchjo01.shtml,MLB,110849
eversjo01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/113949/headshot/67/current",Johnny Evers,Official Hall,https://www.baseball-reference.com/players/e/eversjo01.shtml,MLB,113949
mizejo01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/119207/headshot/67/current",Johnny Mize,Official Hall,https://www.baseball-reference.com/players/m/mizejo01.shtml,MLB,119207
altuvjo01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/514888/headshot/67/current",Jose Altuve,Active Hall,https://www.baseball-reference.com/players/a/altuvjo01.shtml,MLB,514888
ramirjo01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/608070/headshot/67/current",Jose Ramirez,Active Hall,https://www.baseball-reference.com/players/r/ramirjo01.shtml,MLB,608070
gibsojo99,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/492568/headshot/67/current",Josh Gibson,Official Hall,https://www.baseball-reference.com/players/g/gibsojo99.shtml,MLB,492568
mendejo99,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/818185/headshot/67/current",José Méndez,Official Hall,https://www.baseball-reference.com/players/m/mendejo99.shtml,MLB,818185
maricju01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/118283/headshot/67/current",Juan Marichal,Official Hall,https://www.baseball-reference.com/players/m/maricju01.shtml,MLB,118283
sotoju01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/665742/headshot/67/current",Juan Soto,Active Hall,https://www.baseball-reference.com/players/s/sotoju01.shtml,MLB,665742
wilsoju99,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/816505/headshot/67/current",Jud Wilson,Official Hall,https://www.baseball-reference.com/players/w/wilsoju99.shtml,MLB,816505
johnsju99,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/818744/headshot/67/current",Judy Johnson,Official Hall,https://www.baseball-reference.com/players/j/johnsju99.shtml,MLB,818744
verlaju01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/434378/headshot/67/current",Justin Verlander,Hall Ledger Addition,https://www.baseball-reference.com/players/v/verlaju01.shtml,MLB,434378
hernake01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/115826/headshot/67/current",Keith Hernandez,Passed-Over Players,https://www.baseball-reference.com/players/h/hernake01.shtml,MLB,115826
griffke02,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/115135/headshot/67/current",Ken Griffey Jr.,Official Hall,https://www.baseball-reference.com/players/g/griffke02.shtml,MLB,115135
janseke01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/445276/headshot/67/current",Kenley Jansen,Active Hall,https://www.baseball-reference.com/players/j/janseke01.shtml,MLB,445276
loftoke01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/117863/headshot/67/current",Kenny Lofton,Passed-Over Players,https://www.baseball-reference.com/players/l/loftoke01.shtml,MLB,117863
brownke01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/111554/headshot/67/current",Kevin Brown,Passed-Over Players,https://www.baseball-reference.com/players/b/brownke01.shtml,MLB,111554
nichoki01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/119761/headshot/67/current",Kid Nichols,Official Hall,https://www.baseball-reference.com/players/n/nichoki01.shtml,MLB,119761
cuyleki01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/112979/headshot/67/current",Kiki Cuyler,Official Hall,https://www.baseball-reference.com/players/c/cuyleki01.shtml,MLB,112979
kellyki01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/116953/headshot/67/current",King Kelly,Official Hall,https://www.baseball-reference.com/players/k/kellyki01.shtml,MLB,116953
puckeki01,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_426,q_auto:best/v1/people/120790/headshot/67/current",Kirby Puckett,Official Hall,https://www.baseball-reference.com/players/p/puckeki01.shtml,MLB,120790
